OrderID,CustomerID,CustomerName,OrderDate,RestaurantType,MenuCategory,ItemName,Quantity,UnitPrice,TotalPrice,PaymentMethod,ServerName,TableNumber,DayOfWeek,TimeOfDay,SpecialRequest
3907,C064,Anthony Patton,2025-04-05 09:40,Dine-In,Beverage,Latte,2,16.09,32.18,Cash,Valeria,8,Saturday,Breakfast,Extra napkins
3908,C064,Anthony Patton,2025-11-30 13:50,Takeaway,Beverage,Mojito,1,15.93,15.93,Cash,-,-,Sunday,Lunch,Less sugar
3909,C064,Anthony Patton,2025-09-02 20:15,Delivery,Beverage,Latte,2,13.80,27.60,Cash,-,-,Tuesday,Dinner,Extra napkins
3910,C064,Anthony Patton,2025-07-11 19:05,Dine-In,Beverage,Latte,2,13.80,27.60,Mobile Payment,Carlos,7,Friday,Dinner,
3911,C259,Sandra Fernandez,2025-05-31 09:05,Dine-In,Food,Margherita Pizza,1,18.74,18.74,Cash,Juan,25,Saturday,Breakfast,Extra napkins
3912,C259,Sandra Fernandez,2025-09-05 20:45,Dine-In,Beverage,Mojito,2,14.09,28.18,Cash,Juan,24,Friday,Dinner,Gluten-free
3913,C259,Sandra Fernandez,2025-04-06 21:20,Dine-In,Food,Veggie Sandwich,2,19.38,38.76,Cash,Miguel,5,Sunday,Dinner,
3914,C259,Sandra Fernandez,2025-07-27 13:15,Delivery,Food,Pasta Alfredo,2,19.01,38.02,Mobile Payment,-,-,Sunday,Lunch,No onions
3915,C259,Sandra Fernandez,2025-02-07 08:30,Takeaway,Food,Pasta Alfredo,2,12.82,25.64,Mobile Payment,-,-,Friday,Breakfast,No onions
3916,C259,Sandra Fernandez,2025-06-06 20:15,Takeaway,Beverage,Mineral Water,2,17.06,34.12,Cash,-,-,Friday,Dinner,
3917,C259,Sandra Fernandez,2025-10-27 09:50,Delivery,Beverage,Cappuccino,2,18.61,37.22,Card,-,-,Monday,Breakfast,
3918,C259,Sandra Fernandez,2025-12-22 18:30,Dine-In,Beverage,Mineral Water,1,13.96,13.96,Cash,Miguel,1,Monday,Dinner,
3919,C260,Charles Howard,2025-06-05 13:40,Dine-In,Food,Margherita Pizza,2,19.53,39.06,Cash,Juan,15,Thursday,Lunch,
3920,C260,Charles Howard,2025-03-27 14:45,Takeaway,Food,Caesar Salad,2,13.43,26.86,Cash,-,-,Thursday,Lunch,
3921,C260,Charles Howard,2025-04-09 09:10,Takeaway,Food,Veggie Sandwich,2,17.83,35.66,Cash,-,-,Wednesday,Breakfast,
3922,C260,Charles Howard,2025-02-23 13:40,Delivery,Beverage,Iced Tea,2,14.06,28.12,Card,-,-,Sunday,Lunch,No onions
3923,C260,Charles Howard,2025-01-09 20:05,Dine-In,Food,Margherita Pizza,2,12.08,24.16,Mobile Payment,Carlos,21,Thursday,Dinner,No onions
3924,C260,Charles Howard,2025-10-04 14:00,Delivery,Beverage,Latte,1,15.42,15.42,Mobile Payment,-,-,Saturday,Lunch,Gluten-free
3925,C260,Charles Howard,2025-08-28 12:35,Dine-In,Food,Pasta Alfredo,2,14.52,29.04,Cash,Ana,27,Thursday,Lunch,Extra napkins
3926,C262,Richard French DDS,2025-06-25 18:40,Dine-In,Beverage,Cappuccino,1,18.67,18.67,Card,Carlos,20,Wednesday,Dinner,
3927,C262,Richard French DDS,2025-05-27 18:45,Dine-In,Beverage,Iced Tea,2,12.94,25.88,Mobile Payment,Valeria,11,Tuesday,Dinner,No onions
3928,C262,Richard French DDS,2025-11-08 19:35,Delivery,Food,Caesar Salad,2,18.29,36.58,Card,-,-,Saturday,Dinner,
3929,C262,Richard French DDS,2025-01-07 13:10,Dine-In,Beverage,Fresh Orange Juice,1,12.51,12.51,Mobile Payment,Ana,12,Tuesday,Lunch,Gluten-free
3930,C262,Richard French DDS,2025-10-21 18:35,Takeaway,Beverage,Iced Tea,2,16.16,32.32,Card,-,-,Tuesday,Dinner,
3931,C262,Richard French DDS,2025-09-23 19:15,Dine-In,Beverage,Iced Tea,2,17.07,34.14,Card,Carlos,12,Tuesday,Dinner,
3932,C262,Richard French DDS,2025-04-09 09:50,Takeaway,Food,Caesar Salad,2,17.39,34.78,Card,-,-,Wednesday,Breakfast,
3933,C265,Christina Robinson,2025-01-19 19:30,Dine-In,Beverage,Mojito,2,17.24,34.48,Mobile Payment,Miguel,30,Sunday,Dinner,Gluten-free
3934,C265,Christina Robinson,2025-09-15 09:50,Delivery,Beverage,Iced Tea,2,12.45,24.90,Card,-,-,Monday,Breakfast,
3935,C265,Christina Robinson,2025-08-21 21:30,Takeaway,Food,Sushi Roll,1,12.11,12.11,Mobile Payment,-,-,Thursday,Dinner,
3936,C265,Christina Robinson,2025-12-22 12:05,Delivery,Beverage,Fresh Orange Juice,2,13.94,27.88,Card,-,-,Monday,Lunch,No onions
3937,C265,Christina Robinson,2025-03-19 21:45,Delivery,Beverage,Green Smoothie,2,19.95,39.90,Cash,-,-,Wednesday,Dinner,
3938,C265,Christina Robinson,2025-10-31 21:50,Takeaway,Beverage,Cappuccino,1,17.14,17.14,Cash,-,-,Friday,Dinner,Gluten-free
3939,C265,Christina Robinson,2025-04-15 20:20,Delivery,Food,Veggie Sandwich,2,14.91,29.82,Mobile Payment,-,-,Tuesday,Dinner,Gluten-free
3940,C267,Allison Craig,2025-03-15 14:30,Dine-In,Food,Caesar Salad,2,12.54,25.08,Card,Miguel,12,Saturday,Lunch,Less sugar
3941,C267,Allison Craig,2025-10-16 13:35,Takeaway,Food,Sushi Roll,2,18.95,37.90,Cash,-,-,Thursday,Lunch,
3942,C267,Allison Craig,2025-12-26 19:10,Delivery,Food,Veggie Sandwich,1,14.27,14.27,Card,-,-,Friday,Dinner,Less sugar
3943,C267,Allison Craig,2025-08-18 13:20,Dine-In,Food,Grilled Chicken,1,15.42,15.42,Card,Valeria,15,Monday,Lunch,Gluten-free
3944,C267,Allison Craig,2025-01-23 13:35,Delivery,Food,Grilled Chicken,2,13.76,27.52,Cash,-,-,Thursday,Lunch,
3945,C267,Allison Craig,2025-07-27 08:05,Delivery,Beverage,Mineral Water,1,18.04,18.04,Mobile Payment,-,-,Sunday,Breakfast,Extra napkins
3946,C269,Brian Taylor,2025-02-06 14:05,Takeaway,Food,Veggie Sandwich,1,14.13,14.13,Mobile Payment,-,-,Thursday,Lunch,No onions
3947,C269,Brian Taylor,2025-07-03 08:10,Dine-In,Food,Caesar Salad,1,16.35,16.35,Mobile Payment,Carlos,28,Thursday,Breakfast,Extra napkins
3948,C269,Brian Taylor,2025-06-19 09:50,Dine-In,Beverage,Latte,1,16.14,16.14,Cash,Ana,4,Thursday,Breakfast,
3949,C269,Brian Taylor,2025-12-31 09:40,Delivery,Beverage,Fresh Orange Juice,1,13.62,13.62,Card,-,-,Wednesday,Breakfast,
3950,C269,Brian Taylor,2025-01-05 18:05,Dine-In,Beverage,Latte,1,18.90,18.90,Mobile Payment,Valeria,29,Sunday,Dinner,Extra napkins
3951,C269,Brian Taylor,2025-11-30 21:40,Dine-In,Food,Pasta Alfredo,2,13.25,26.50,Card,Juan,26,Sunday,Dinner,Gluten-free
3952,C269,Brian Taylor,2025-04-03 09:40,Dine-In,Food,Grilled Chicken,1,13.20,13.20,Cash,Carlos,27,Thursday,Breakfast,
3953,C269,Brian Taylor,2025-09-15 18:50,Delivery,Food,Grilled Chicken,2,12.66,25.32,Card,-,-,Monday,Dinner,
3954,C272,Luke Koch,2025-09-26 13:10,Delivery,Beverage,Mojito,1,15.93,15.93,Mobile Payment,-,-,Friday,Lunch,
3955,C272,Luke Koch,2025-03-13 21:15,Dine-In,Beverage,Mineral Water,2,13.96,27.92,Card,Juan,24,Thursday,Dinner,Extra napkins
3956,C272,Luke Koch,2025-10-28 20:35,Takeaway,Food,Veggie Sandwich,1,14.91,14.91,Card,-,-,Tuesday,Dinner,Gluten-free
3957,C272,Luke Koch,2025-02-13 14:10,Takeaway,Beverage,Iced Tea,1,13.54,13.54,Card,-,-,Thursday,Lunch,Less sugar
3958,C272,Luke Koch,2025-01-20 14:15,Delivery,Food,Beef Burger,1,19.66,19.66,Card,-,-,Monday,Lunch,Extra napkins
3959,C272,Luke Koch,2025-08-04 08:20,Takeaway,Beverage,Green Smoothie,2,18.30,36.60,Cash,-,-,Monday,Breakfast,
3960,C272,Luke Koch,2025-11-02 19:05,Dine-In,Food,Sushi Roll,1,13.20,13.20,Card,Carlos,22,Sunday,Dinner,No onions
3961,C272,Luke Koch,2025-04-02 21:50,Delivery,Food,Margherita Pizza,2,15.66,31.32,Card,-,-,Wednesday,Dinner,Less sugar
3962,C272,Luke Koch,2025-07-18 12:40,Dine-In,Food,Veggie Sandwich,2,11.99,23.98,Cash,Ana,2,Friday,Lunch,
3963,C273,Jeremy Mcintyre,2025-06-10 20:30,Delivery,Beverage,Mineral Water,1,18.46,18.46,Card,-,-,Tuesday,Dinner,
3964,C273,Jeremy Mcintyre,2025-05-10 20:20,Dine-In,Food,Sushi Roll,1,15.33,15.33,Card,Ana,23,Saturday,Dinner,
3965,C273,Jeremy Mcintyre,2025-04-13 08:35,Dine-In,Food,Pasta Alfredo,1,18.53,18.53,Mobile Payment,Carlos,26,Sunday,Breakfast,Gluten-free
3966,C273,Jeremy Mcintyre,2025-12-04 20:20,Takeaway,Beverage,Green Smoothie,1,18.30,18.30,Card,-,-,Thursday,Dinner,Gluten-free
3967,C273,Jeremy Mcintyre,2025-10-08 20:50,Delivery,Food,Sushi Roll,2,11.82,23.64,Cash,-,-,Wednesday,Dinner,Less sugar
3968,C273,Jeremy Mcintyre,2025-02-01 14:10,Takeaway,Food,Veggie Sandwich,2,15.38,30.76,Cash,-,-,Saturday,Lunch,Less sugar
3969,C273,Jeremy Mcintyre,2025-11-04 14:20,Dine-In,Beverage,Cappuccino,2,13.46,26.92,Mobile Payment,Miguel,24,Tuesday,Lunch,Extra napkins
3970,C273,Jeremy Mcintyre,2025-07-30 20:30,Delivery,Food,Sushi Roll,2,11.82,23.64,Cash,-,-,Wednesday,Dinner,
3971,C277,Roger Cummings,2025-04-10 20:05,Delivery,Food,Pasta Alfredo,1,13.81,13.81,Mobile Payment,-,-,Thursday,Dinner,
3972,C277,Roger Cummings,2025-07-30 20:15,Dine-In,Food,Veggie Sandwich,1,13.37,13.37,Mobile Payment,Ana,25,Wednesday,Dinner,
3973,C277,Roger Cummings,2025-01-01 08:10,Takeaway,Beverage,Latte,1,16.97,16.97,Cash,-,-,Wednesday,Breakfast,
3974,C277,Roger Cummings,2025-11-21 19:10,Delivery,Food,Caesar Salad,1,12.91,12.91,Card,-,-,Friday,Dinner,
3975,C277,Roger Cummings,2025-10-10 18:20,Delivery,Food,Margherita Pizza,1,13.78,13.78,Mobile Payment,-,-,Friday,Dinner,
3976,C277,Roger Cummings,2025-03-26 20:20,Takeaway,Beverage,Mineral Water,1,13.96,13.96,Mobile Payment,-,-,Wednesday,Dinner,Less sugar
3977,C277,Roger Cummings,2025-09-22 12:50,Takeaway,Food,Caesar Salad,1,19.77,19.77,Cash,-,-,Monday,Lunch,Gluten-free
3978,C277,Roger Cummings,2025-02-24 13:35,Dine-In,Beverage,Fresh Orange Juice,2,17.49,34.98,Card,Valeria,19,Monday,Lunch,Extra napkins
3979,C281,Clifford Brown,2025-03-19 13:20,Takeaway,Beverage,Green Smoothie,2,15.50,31.00,Mobile Payment,-,-,Wednesday,Lunch,Extra napkins
3980,C281,Clifford Brown,2025-08-22 21:45,Delivery,Beverage,Green Smoothie,1,19.95,19.95,Mobile Payment,-,-,Friday,Dinner,
3981,C281,Clifford Brown,2025-04-12 20:10,Dine-In,Beverage,Green Smoothie,2,19.95,39.90,Mobile Payment,Carlos,30,Saturday,Dinner,Gluten-free
3982,C281,Clifford Brown,2025-09-16 18:20,Dine-In,Food,Sushi Roll,1,15.62,15.62,Card,Carlos,22,Tuesday,Dinner,
3983,C281,Clifford Brown,2025-11-30 20:20,Dine-In,Beverage,Mineral Water,2,17.32,34.64,Cash,Juan,15,Sunday,Dinner,Gluten-free
3984,C281,Clifford Brown,2025-02-14 09:50,Delivery,Beverage,Cappuccino,1,19.07,19.07,Mobile Payment,-,-,Friday,Breakfast,Less sugar
3985,C281,Clifford Brown,2025-10-20 14:00,Dine-In,Beverage,Fresh Orange Juice,2,12.17,24.34,Card,Juan,30,Monday,Lunch,
3986,C281,Clifford Brown,2025-01-25 18:10,Dine-In,Food,Pasta Alfredo,1,15.89,15.89,Mobile Payment,Juan,6,Saturday,Dinner,No onions
3987,C285,Brian Diaz,2025-03-29 21:20,Dine-In,Beverage,Iced Tea,1,18.37,18.37,Cash,Valeria,9,Saturday,Dinner,Extra napkins
3988,C285,Brian Diaz,2025-04-19 13:00,Delivery,Beverage,Mojito,2,15.65,31.30,Mobile Payment,-,-,Saturday,Lunch,No onions
3989,C285,Brian Diaz,2025-08-18 18:05,Dine-In,Food,Margherita Pizza,1,14.72,14.72,Card,Miguel,26,Monday,Dinner,
3990,C285,Brian Diaz,2025-07-23 12:40,Dine-In,Beverage,Cappuccino,2,13.30,26.60,Mobile Payment,Juan,4,Wednesday,Lunch,Extra napkins
3991,C285,Brian Diaz,2025-09-19 19:20,Dine-In,Beverage,Fresh Orange Juice,1,12.51,12.51,Cash,Ana,13,Friday,Dinner,Less sugar
3992,C285,Brian Diaz,2025-02-16 14:30,Dine-In,Food,Margherita Pizza,1,14.30,14.30,Card,Ana,19,Sunday,Lunch,Gluten-free
3993,C285,Brian Diaz,2025-01-29 21:45,Takeaway,Beverage,Cappuccino,2,16.17,32.34,Cash,-,-,Wednesday,Dinner,No onions
3994,C286,Jessica Stephens,2025-02-01 21:20,Dine-In,Food,Grilled Chicken,1,15.30,15.30,Mobile Payment,Juan,22,Saturday,Dinner,Less sugar
3995,C286,Jessica Stephens,2025-06-04 12:10,Dine-In,Beverage,Green Smoothie,1,11.89,11.89,Card,Juan,24,Wednesday,Lunch,
3996,C286,Jessica Stephens,2025-05-10 20:10,Delivery,Beverage,Mineral Water,1,13.13,13.13,Card,-,-,Saturday,Dinner,Gluten-free
3997,C286,Jessica Stephens,2025-03-02 14:40,Delivery,Beverage,Cappuccino,1,14.85,14.85,Card,-,-,Sunday,Lunch,Extra napkins
3998,C286,Jessica Stephens,2025-10-22 09:15,Dine-In,Beverage,Green Smoothie,2,19.95,39.90,Cash,Valeria,12,Wednesday,Breakfast,
3999,C286,Jessica Stephens,2025-08-28 18:50,Dine-In,Beverage,Fresh Orange Juice,1,15.12,15.12,Card,Carlos,13,Thursday,Dinner,No onions
4000,C301,Connie Morales,2025-05-17 19:35,Delivery,Food,Grilled Chicken,1,14.21,14.21,Card,-,-,Saturday,Dinner,Extra napkins
4001,C301,Connie Morales,2025-07-11 12:40,Dine-In,Food,Pasta Alfredo,2,15.71,31.42,Cash,Ana,13,Friday,Lunch,Less sugar
4002,C301,Connie Morales,2025-01-06 21:40,Takeaway,Beverage,Iced Tea,1,18.37,18.37,Card,-,-,Monday,Dinner,
4003,C301,Connie Morales,2025-10-23 20:30,Delivery,Food,Grilled Chicken,1,12.79,12.79,Cash,-,-,Thursday,Dinner,No onions
4004,C301,Connie Morales,2025-04-11 08:45,Takeaway,Food,Margherita Pizza,2,18.88,37.76,Cash,-,-,Friday,Breakfast,Less sugar
4005,C301,Connie Morales,2025-03-04 18:15,Dine-In,Beverage,Iced Tea,1,17.43,17.43,Mobile Payment,Ana,3,Tuesday,Dinner,Gluten-free
4006,C301,Connie Morales,2025-08-15 19:50,Dine-In,Food,Margherita Pizza,2,17.48,34.96,Card,Ana,4,Friday,Dinner,
4007,C301,Connie Morales,2025-12-30 09:45,Delivery,Beverage,Mojito,1,15.65,15.65,Mobile Payment,-,-,Tuesday,Breakfast,No onions
4008,C305,Richard Kennedy,2025-04-07 18:10,Dine-In,Food,Caesar Salad,1,15.08,15.08,Card,Juan,3,Monday,Dinner,Gluten-free
4009,C305,Richard Kennedy,2025-09-14 08:20,Delivery,Beverage,Iced Tea,2,17.43,34.86,Card,-,-,Sunday,Breakfast,
4010,C305,Richard Kennedy,2025-05-29 13:35,Takeaway,Beverage,Cappuccino,2,19.33,38.66,Mobile Payment,-,-,Thursday,Lunch,
4011,C305,Richard Kennedy,2025-12-11 21:30,Delivery,Beverage,Mineral Water,2,12.02,24.04,Card,-,-,Thursday,Dinner,
4012,C305,Richard Kennedy,2025-06-07 18:05,Dine-In,Food,Beef Burger,2,19.39,38.78,Cash,Ana,21,Saturday,Dinner,Less sugar
4013,C305,Richard Kennedy,2025-11-02 19:05,Dine-In,Food,Pasta Alfredo,2,12.09,24.18,Cash,Valeria,23,Sunday,Dinner,
4014,C305,Richard Kennedy,2025-07-10 18:10,Dine-In,Food,Sushi Roll,2,18.95,37.90,Cash,Miguel,5,Thursday,Dinner,Less sugar
4015,C305,Richard Kennedy,2025-08-10 08:50,Dine-In,Food,Veggie Sandwich,2,15.03,30.06,Cash,Juan,10,Sunday,Breakfast,
4016,C305,Richard Kennedy,2025-10-25 13:00,Dine-In,Beverage,Mojito,1,14.35,14.35,Mobile Payment,Valeria,8,Saturday,Lunch,Gluten-free
4017,C307,Debbie Weaver,2025-10-17 09:20,Dine-In,Beverage,Latte,1,17.87,17.87,Cash,Miguel,26,Friday,Breakfast,Gluten-free
4018,C307,Debbie Weaver,2025-02-16 18:15,Dine-In,Food,Veggie Sandwich,1,13.51,13.51,Cash,Miguel,23,Sunday,Dinner,Extra napkins
4019,C307,Debbie Weaver,2025-07-03 19:10,Takeaway,Beverage,Latte,1,18.13,18.13,Mobile Payment,-,-,Thursday,Dinner,Extra napkins
4020,C307,Debbie Weaver,2025-12-07 19:35,Takeaway,Food,Beef Burger,2,13.99,27.98,Mobile Payment,-,-,Sunday,Dinner,No onions
4021,C307,Debbie Weaver,2025-01-23 09:15,Dine-In,Beverage,Cappuccino,2,18.98,37.96,Card,Miguel,6,Thursday,Breakfast,
4022,C307,Debbie Weaver,2025-05-16 21:00,Delivery,Beverage,Mojito,2,12.46,24.92,Card,-,-,Friday,Dinner,
4023,C311,Andrew Herrera,2025-06-26 12:05,Dine-In,Beverage,Mineral Water,1,17.06,17.06,Mobile Payment,Ana,3,Thursday,Lunch,Gluten-free
4024,C311,Andrew Herrera,2025-04-18 12:15,Takeaway,Food,Caesar Salad,1,16.60,16.60,Card,-,-,Friday,Lunch,Extra napkins
4025,C311,Andrew Herrera,2025-07-27 20:30,Delivery,Beverage,Mineral Water,2,12.02,24.04,Card,-,-,Sunday,Dinner,
4026,C311,Andrew Herrera,2025-01-15 12:05,Dine-In,Food,Pasta Alfredo,2,13.81,27.62,Card,Valeria,21,Wednesday,Lunch,Less sugar
4027,C311,Andrew Herrera,2025-12-10 09:40,Delivery,Beverage,Iced Tea,2,19.82,39.64,Cash,-,-,Wednesday,Breakfast,No onions
4028,C311,Andrew Herrera,2025-09-03 19:05,Dine-In,Food,Veggie Sandwich,2,12.53,25.06,Card,Carlos,7,Wednesday,Dinner,
4029,C311,Andrew Herrera,2025-02-21 18:00,Dine-In,Food,Sushi Roll,1,19.42,19.42,Cash,Ana,28,Friday,Dinner,
4030,C315,Meredith Cardenas,2025-01-15 09:05,Delivery,Beverage,Mineral Water,1,13.13,13.13,Card,-,-,Wednesday,Breakfast,
4031,C315,Meredith Cardenas,2025-11-15 19:15,Delivery,Beverage,Iced Tea,2,15.02,30.04,Mobile Payment,-,-,Saturday,Dinner,Less sugar
4032,C315,Meredith Cardenas,2025-06-15 12:50,Dine-In,Beverage,Iced Tea,1,12.86,12.86,Cash,Carlos,14,Sunday,Lunch,
4033,C315,Meredith Cardenas,2025-03-17 18:50,Dine-In,Food,Grilled Chicken,2,13.55,27.10,Card,Valeria,8,Monday,Dinner,
4034,C315,Meredith Cardenas,2025-09-28 19:05,Dine-In,Food,Margherita Pizza,2,16.38,32.76,Card,Miguel,29,Sunday,Dinner,
4035,C315,Meredith Cardenas,2025-10-15 19:05,Takeaway,Food,Sushi Roll,1,16.11,16.11,Card,-,-,Wednesday,Dinner,No onions
4036,C316,Richard Mathis,2025-04-04 19:20,Dine-In,Food,Margherita Pizza,1,17.48,17.48,Mobile Payment,Juan,21,Friday,Dinner,
4037,C316,Richard Mathis,2025-07-19 21:20,Dine-In,Beverage,Iced Tea,1,13.54,13.54,Card,Valeria,20,Saturday,Dinner,
4038,C316,Richard Mathis,2025-03-07 08:00,Dine-In,Food,Caesar Salad,1,19.77,19.77,Mobile Payment,Ana,7,Friday,Breakfast,No onions
4039,C316,Richard Mathis,2025-01-19 08:00,Dine-In,Food,Caesar Salad,1,12.91,12.91,Cash,Miguel,19,Sunday,Breakfast,Extra napkins
4040,C316,Richard Mathis,2025-12-08 14:30,Delivery,Beverage,Cappuccino,1,15.50,15.50,Mobile Payment,-,-,Monday,Lunch,
4041,C316,Richard Mathis,2025-02-21 13:50,Dine-In,Food,Grilled Chicken,2,12.64,25.28,Cash,Juan,24,Friday,Lunch,No onions
4042,C316,Richard Mathis,2025-08-05 09:40,Takeaway,Beverage,Mineral Water,2,18.04,36.08,Mobile Payment,-,-,Tuesday,Breakfast,No onions
4043,C317,Dorothy Gray,2025-12-04 18:30,Dine-In,Food,Sushi Roll,2,11.82,23.64,Card,Carlos,9,Thursday,Dinner,
4044,C317,Dorothy Gray,2025-05-13 09:40,Delivery,Beverage,Mojito,1,15.65,15.65,Cash,-,-,Tuesday,Breakfast,No onions
4045,C317,Dorothy Gray,2025-08-17 13:45,Dine-In,Beverage,Mojito,1,12.44,12.44,Mobile Payment,Ana,18,Sunday,Lunch,
4046,C317,Dorothy Gray,2025-07-07 13:00,Dine-In,Food,Veggie Sandwich,2,19.40,38.80,Mobile Payment,Juan,12,Monday,Lunch,
4047,C317,Dorothy Gray,2025-04-24 08:30,Takeaway,Beverage,Mineral Water,2,17.32,34.64,Mobile Payment,-,-,Thursday,Breakfast,No onions
4048,C317,Dorothy Gray,2025-03-19 13:05,Dine-In,Food,Caesar Salad,1,16.82,16.82,Card,Carlos,30,Wednesday,Lunch,Less sugar
4049,C317,Dorothy Gray,2025-11-08 13:50,Dine-In,Food,Margherita Pizza,2,12.33,24.66,Cash,Ana,16,Saturday,Lunch,Gluten-free
4050,C317,Dorothy Gray,2025-09-13 18:50,Takeaway,Beverage,Green Smoothie,2,17.26,34.52,Cash,-,-,Saturday,Dinner,Gluten-free
4051,C317,Dorothy Gray,2025-06-23 09:15,Dine-In,Food,Caesar Salad,1,16.60,16.60,Cash,Valeria,19,Monday,Breakfast,
4052,C318,Benjamin Davila,2025-11-20 12:15,Delivery,Food,Grilled Chicken,1,12.64,12.64,Card,-,-,Thursday,Lunch,
4053,C318,Benjamin Davila,2025-12-21 14:05,Delivery,Food,Margherita Pizza,2,17.83,35.66,Cash,-,-,Sunday,Lunch,Gluten-free
4054,C318,Benjamin Davila,2025-07-15 08:20,Dine-In,Food,Margherita Pizza,2,18.88,37.76,Cash,Valeria,5,Tuesday,Breakfast,
4055,C318,Benjamin Davila,2025-04-24 09:45,Dine-In,Food,Beef Burger,2,18.39,36.78,Mobile Payment,Carlos,19,Thursday,Breakfast,Less sugar
4056,C318,Benjamin Davila,2025-10-14 09:40,Delivery,Beverage,Iced Tea,2,16.80,33.60,Card,-,-,Tuesday,Breakfast,Less sugar
4057,C318,Benjamin Davila,2025-03-21 08:10,Delivery,Beverage,Green Smoothie,2,15.50,31.00,Cash,-,-,Friday,Breakfast,
4058,C318,Benjamin Davila,2025-01-30 08:40,Dine-In,Food,Pasta Alfredo,1,18.53,18.53,Card,Valeria,2,Thursday,Breakfast,
4059,C318,Benjamin Davila,2025-08-05 20:05,Dine-In,Beverage,Green Smoothie,2,13.81,27.62,Card,Juan,1,Tuesday,Dinner,Less sugar
4060,C318,Benjamin Davila,2025-09-16 20:05,Delivery,Food,Sushi Roll,2,11.82,23.64,Cash,-,-,Tuesday,Dinner,
4061,C319,William Paul,2025-09-28 08:05,Dine-In,Beverage,Iced Tea,2,14.00,28.00,Mobile Payment,Miguel,1,Sunday,Breakfast,No onions
4062,C319,William Paul,2025-12-20 19:10,Delivery,Beverage,Cappuccino,1,16.29,16.29,Mobile Payment,-,-,Saturday,Dinner,Less sugar
4063,C319,William Paul,2025-02-19 18:15,Delivery,Beverage,Mineral Water,2,17.32,34.64,Card,-,-,Wednesday,Dinner,No onions
4064,C319,William Paul,2025-04-30 08:10,Dine-In,Beverage,Fresh Orange Juice,1,16.80,16.80,Cash,Carlos,26,Wednesday,Breakfast,Less sugar
4065,C319,William Paul,2025-10-20 13:40,Delivery,Food,Grilled Chicken,1,12.64,12.64,Cash,-,-,Monday,Lunch,Gluten-free
4066,C319,William Paul,2025-06-21 13:00,Dine-In,Beverage,Mojito,2,14.35,28.70,Cash,Juan,15,Saturday,Lunch,No onions
4067,C331,Robin Phillips,2025-09-15 08:30,Dine-In,Beverage,Latte,2,16.97,33.94,Cash,Miguel,12,Monday,Breakfast,
4068,C331,Robin Phillips,2025-07-21 21:00,Dine-In,Food,Sushi Roll,2,17.14,34.28,Mobile Payment,Juan,28,Monday,Dinner,Extra napkins
4069,C331,Robin Phillips,2025-06-07 19:45,Dine-In,Beverage,Latte,2,18.90,37.80,Mobile Payment,Carlos,28,Saturday,Dinner,Gluten-free
4070,C331,Robin Phillips,2025-10-11 09:30,Dine-In,Food,Margherita Pizza,2,16.36,32.72,Cash,Ana,8,Saturday,Breakfast,Extra napkins
4071,C331,Robin Phillips,2025-05-30 09:00,Takeaway,Food,Margherita Pizza,2,19.53,39.06,Cash,-,-,Friday,Breakfast,No onions
4072,C331,Robin Phillips,2025-02-04 08:10,Delivery,Beverage,Mojito,2,12.46,24.92,Card,-,-,Tuesday,Breakfast,No onions
4073,C331,Robin Phillips,2025-03-22 12:20,Dine-In,Beverage,Mineral Water,2,17.32,34.64,Cash,Ana,6,Saturday,Lunch,Extra napkins
4074,C331,Robin Phillips,2025-04-04 08:35,Delivery,Food,Caesar Salad,2,15.08,30.16,Mobile Payment,-,-,Friday,Breakfast,
4075,C333,Cameron Lowe,2025-12-11 08:15,Takeaway,Food,Margherita Pizza,2,12.33,24.66,Cash,-,-,Thursday,Breakfast,
4076,C333,Cameron Lowe,2025-04-10 19:35,Dine-In,Food,Pasta Alfredo,2,15.56,31.12,Card,Carlos,27,Thursday,Dinner,
4077,C333,Cameron Lowe,2025-08-29 21:15,Dine-In,Food,Grilled Chicken,2,19.01,38.02,Mobile Payment,Ana,21,Friday,Dinner,
4078,C333,Cameron Lowe,2025-09-29 20:45,Dine-In,Beverage,Fresh Orange Juice,2,15.12,30.24,Cash,Juan,20,Monday,Dinner,Less sugar
4079,C333,Cameron Lowe,2025-07-02 21:45,Delivery,Food,Beef Burger,2,18.39,36.78,Card,-,-,Wednesday,Dinner,Less sugar
4080,C333,Cameron Lowe,2025-01-04 14:50,Delivery,Beverage,Latte,1,12.39,12.39,Cash,-,-,Saturday,Lunch,Gluten-free
4081,C333,Cameron Lowe,2025-06-28 21:10,Takeaway,Beverage,Mojito,1,12.46,12.46,Card,-,-,Saturday,Dinner,No onions
4082,C333,Cameron Lowe,2025-03-21 13:45,Delivery,Beverage,Fresh Orange Juice,2,13.62,27.24,Mobile Payment,-,-,Friday,Lunch,No onions
4083,C342,Rhonda Middleton,2025-02-19 12:10,Dine-In,Food,Caesar Salad,2,19.32,38.64,Card,Carlos,3,Wednesday,Lunch,
4084,C342,Rhonda Middleton,2025-12-09 08:50,Dine-In,Beverage,Fresh Orange Juice,1,16.80,16.80,Card,Valeria,30,Tuesday,Breakfast,Less sugar
4085,C342,Rhonda Middleton,2025-03-04 08:35,Dine-In,Beverage,Iced Tea,2,15.02,30.04,Cash,Carlos,16,Tuesday,Breakfast,Gluten-free
